,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
R6TPmf9CSSn3ghW2jKr2mg,categories:themedcafes,region:Northeast,region:Central,region:Northeast,categories:juicebars,categories:sandwiches,categories:themedcafes,categories:themedcafes,categories:sandwiches,categories:juicebars,region:Northeast,categories:sandwiches,region:Northeast,region:Northeast,categories:themedcafes,categories:sandwiches,categories:themedcafes,categories:themedcafes,categories:themedcafes,categories:themedcafes
RACaZuc0YD9jRPAtaust5g,region:Southeast,categories:sandwiches,region:Southeast,categories:sandwiches,price:price$$$$,price:price$$$$,price:price$$$$,region:Northeast,region:Northeast,price:price$$$$,region:Northeast,categories:sandwiches,price:price$,region:Northeast,region:Northeast,region:Southeast,price:price$$$$,region:Northeast,price:price$$$$,region:Southeast
RQc1sODOsSL98gRaRUnuYA,region:Central,categories:themedcafes,region:Northeast,region:Central,categories:themedcafes,region:Northeast,region:Northeast,categories:cafes,region:Northeast,categories:cafes,categories:cafes,categories:cafes,categories:cafes,categories:themedcafes,categories:cafes,categories:themedcafes,categories:themedcafes,region:Northeast,region:Central,categories:themedcafes
RbecDhCFzlsmPwSEAoYBpA,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:cafes,categories:coffeeroasteries,categories:icecream,categories:coffeeroasteries,region:Southwest,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries
RgJ_nkjVYUKzCr47qJgSSw,categories:bakeries,region:Northwest,region:Southwest,categories:bakeries,categories:bakeries,region:Northwest,region:Northwest,categories:themedcafes,categories:bakeries,region:Northwest,region:Southwest,categories:bakeries,region:Northwest,region:Southwest,categories:themedcafes,categories:bakeries,categories:bakeries,region:Southwest,categories:themedcafes,region:Northwest
RmMbDOMp_BFS_kllQbRNxg,region:Southeast,price:price$$$$,price:price$$$$,price:price$$$$,categories:bakeries,categories:bakeries,categories:bakeries,categories:sandwiches,categories:bakeries,categories:bakeries,price:price$,region:Southeast,categories:bakeries,price:price$$$$,price:price$$$$,categories:bakeries,categories:sandwiches,price:price$$$$,price:price$$$$,price:price$$$$
Ruh7DvkWtO_oXqyrCYbXig,categories:themedcafes,region:Central,categories:coffeeroasteries,categories:coffeeroasteries,region:Central,categories:coffeeroasteries,categories:coffeeroasteries,region:Southeast,categories:coffeeroasteries,categories:coffeeroasteries,region:Central,categories:coffeeroasteries,categories:coffeeroasteries,categories:themedcafes,categories:coffeeroasteries,categories:coffeeroasteries,categories:themedcafes,categories:themedcafes,region:Southeast,categories:cafes
SBVNVima7JWeA-6TXVvJbw,region:Central,categories:icecream,categories:juicebars,categories:juicebars,categories:juicebars,categories:juicebars,categories:icecream,price:price$$$,categories:icecream,categories:icecream,categories:icecream,categories:cafes,categories:icecream,region:Central,categories:cafes,price:price$$$,categories:juicebars,categories:icecream,categories:cafes,price:price$$$
SKxW8e4Tnv5oJzuFIVsUXQ,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,price:price$$$$,categories:bakeries,region:Southeast,region:Northeast,region:Northeast,categories:bakeries,categories:bakeries,categories:bars,categories:bakeries,categories:bakeries,price:price$$$$,region:Southeast,region:Northeast,region:Southeast,categories:bars
SMesVaPTVNRJz-Ztj6jYHA,categories:bakeries,categories:bakeries,categories:bakeries,price:price$$$$,categories:bakeries,categories:bakeries,categories:bakeries,price:price$$$$,categories:bakeries,region:Northeast,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,region:Southwest,price:price$$$$,categories:bakeries,region:Southwest
SUxcerD3p3AXUII_Qqu3ZA,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,price:price$$$$,categories:bakeries,categories:bakeries,region:Southeast,price:price$$$$,price:price$$$$,categories:bakeries,region:Southeast,region:Northeast,categories:coffeeroasteries,categories:bakeries,price:price$$$$
Ss6Fz9oK7HCOvYllxpdwEw,region:Central,categories:juicebars,categories:juicebars,region:Central,categories:cafes,categories:sandwiches,categories:cafes,categories:cafes,price:price$$$,region:Central,categories:cafes,categories:juicebars,categories:cafes,categories:juicebars,categories:sandwiches,categories:sandwiches,price:price$$$,price:price$$$,categories:cafes,categories:cafes
SzJ3Fcmj_qFTI5_JrMhZEw,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,region:Southwest,region:Southwest,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Southeast,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries
T9aL7kkxRYJVkysnFPQefA,price:price$,categories:icecream,region:Central,price:price$$$,categories:juicebars,categories:icecream,price:price$$$,categories:juicebars,categories:juicebars,price:price$$$,price:price$$$,price:price$$$,categories:icecream,region:Central,price:price$$$,categories:icecream,categories:icecream,price:price$$$,price:price$$$,price:price$$$
TJjnjHuODSD69T7SxnB1og,categories:juicebars,region:Southeast,region:Central,categories:juicebars,categories:juicebars,categories:sandwiches,region:Central,region:Southeast,region:Southeast,region:Southeast,categories:sandwiches,region:Southeast,categories:sandwiches,categories:sandwiches,region:Southeast,region:Southeast,region:Southeast,categories:sandwiches,categories:juicebars,region:Southeast
TmzkkbAL6NQjldq83D4p3w,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:themedcafes,categories:bakeries,categories:coffeeroasteries,region:Northwest,categories:themedcafes,categories:themedcafes,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,region:Northwest,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries
TsI3kOjuVkZzJThuiJb3RA,categories:bakeries,categories:bakeries,categories:coffeeroasteries,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:coffeeroasteries,region:Northwest,categories:coffeeroasteries,region:Northwest,region:Northwest,region:Northwest,categories:coffeeroasteries,categories:coffeeroasteries,region:Northeast,categories:bakeries,price:price$$$$,region:Northeast
U12X1NhEYYwM3dCeE90PMA,categories:themedcafes,region:Northeast,categories:sandwiches,categories:sandwiches,categories:juicebars,region:Southeast,categories:themedcafes,region:Northeast,categories:themedcafes,categories:themedcafes,categories:sandwiches,region:Southeast,categories:themedcafes,categories:juicebars,region:Northeast,categories:sandwiches,categories:themedcafes,region:Northeast,region:Southeast,categories:themedcafes
UIJOUAY8hYY8QYzup6QtQg,categories:coffeeroasteries,categories:sandwiches,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,categories:bakeries,categories:sandwiches,categories:coffeeroasteries,categories:bakeries,categories:bakeries,categories:sandwiches,categories:bakeries,categories:bakeries,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries
UK2DsID5q3MCqYX23S6xXw,region:Northeast,region:Northeast,region:Central,price:price$,categories:juicebars,categories:sandwiches,categories:sandwiches,region:Northeast,categories:sandwiches,region:Northeast,categories:sandwiches,categories:juicebars,categories:juicebars,categories:sandwiches,categories:juicebars,region:Central,region:Northeast,region:Northeast,region:Central,region:Northeast
UVUIi0q38pAvsfuEEppe0Q,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:cafes,categories:coffeeroasteries,categories:coffeeroasteries,region:Northwest,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Northwest,categories:coffeeroasteries,categories:coffeeroasteries,region:Northwest,categories:coffeeroasteries,categories:coffeeroasteries
UwWtpjalT2xlJyglRRITug,categories:cafes,categories:coffeeroasteries,categories:coffeeroasteries,categories:breakfast_brunch,categories:coffeeroasteries,categories:coffeeroasteries,categories:cafes,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Northwest,categories:coffeeroasteries,categories:breakfast_brunch,categories:coffeeroasteries,categories:coffeeroasteries,categories:breakfast_brunch,categories:coffeeroasteries,categories:coffeeroasteries,region:Northwest
Vf3DJncooLUHWYele0Cxrw,categories:cafes,region:Southwest,region:Northwest,region:Northwest,region:Northwest,region:Northwest,categories:themedcafes,categories:themedcafes,categories:cafes,region:Southwest,categories:themedcafes,region:Northwest,categories:cafes,categories:themedcafes,region:Southwest,region:Northwest,categories:themedcafes,region:Northwest,categories:themedcafes,categories:themedcafes
Vt_lIJ3gqZ_Vm4p2fAqMGA,price:price$,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:icecream,categories:icecream,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:icecream,categories:coffeeroasteries,categories:coffeeroasteries,region:Central,categories:coffeeroasteries,price:price$,categories:coffeeroasteries
Vtdm-QpN5yYxT-O00cuqFg,categories:sandwiches,categories:sandwiches,categories:bakeries,categories:bakeries,categories:bakeries,region:Southeast,categories:sandwiches,region:Southeast,price:price$$$$,region:Southeast,region:Central,region:Central,region:Southeast,price:price$$$$,region:Central,categories:sandwiches,region:Southeast,region:Southeast,region:Southeast,categories:bakeries
W09kTxHoFUimZxTsMLIF9g,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,region:Northeast,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries,categories:bakeries,categories:coffeeroasteries,categories:cafes
W6w9AZKCKBo9m8iPr2hQyg,region:Southeast,region:Southeast,categories:breakfast_brunch,region:Southeast,categories:themedcafes,region:Southeast,price:price$$$$,categories:themedcafes,region:Southeast,categories:themedcafes,region:Southeast,region:Southeast,region:Southeast,categories:themedcafes,price:price$$$$,region:Southeast,price:price$$$$,price:price$$$$,categories:themedcafes,categories:themedcafes
W8vFfu8VMe9EAhDcphjDuQ,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,region:Southeast,region:Central,region:Southeast,categories:bakeries,categories:bakeries,price:price$$$$,region:Southeast,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,price:price$$$$,categories:coffeeroasteries,region:Central,region:Southeast,region:Central,price:price$$$$
W9LgUZUrEukngBhRbGWynQ,region:Southeast,price:price$$$$,categories:bakeries,categories:bakeries,price:price$$$$,categories:bakeries,region:Southeast,price:price$$$$,region:Southeast,region:Southeast,categories:bakeries,region:Southwest,price:price$$$$,region:Southeast,region:Southeast,price:price$$$$,price:price$$$$,region:Southeast,region:Southeast,region:Southeast
W9zo-15IyloXhPeO78Myjg,categories:bakeries,region:Northwest,categories:bars,region:Southwest,categories:bakeries,categories:bakeries,region:Northwest,region:Northwest,categories:bakeries,categories:bakeries,region:Northwest,categories:bakeries,categories:bakeries,categories:bakeries,region:Northwest,categories:bakeries,region:Northwest,region:Northwest,region:Northwest,region:Northwest
WPw0LDmsT5HLc5itX8YLVA,categories:bakeries,categories:coffeeroasteries,categories:bakeries,categories:bakeries,categories:bakeries,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,region:Northeast,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries,categories:bakeries,categories:coffeeroasteries,region:Central,region:Northeast,categories:bakeries,region:Northeast
Wcg633L8ajHPuLeb0AiCqg,categories:juicebars,categories:breakfast_brunch,region:Southeast,region:Southeast,categories:juicebars,region:Southwest,categories:cafes,region:Southeast,region:Southwest,categories:cafes,categories:juicebars,categories:breakfast_brunch,categories:cafes,region:Southeast,categories:breakfast_brunch,categories:cafes,categories:breakfast_brunch,categories:cafes,categories:breakfast_brunch,region:Southeast
WjFI4zVmeDkA7c3tcOy3-g,categories:coffeeroasteries,categories:bakeries,categories:sandwiches,region:Central,region:Central,categories:bakeries,categories:bakeries,categories:coffeeroasteries,categories:sandwiches,categories:bakeries,categories:sandwiches,categories:coffeeroasteries,region:Central,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries,categories:sandwiches,categories:coffeeroasteries,categories:bakeries,price:price$$$$
Wnjh_5SaxBDNZ0YUux8m1w,region:Southeast,categories:bars,region:Southeast,categories:sandwiches,categories:sandwiches,region:Southeast,region:Northeast,region:Northeast,categories:bars,region:Southeast,region:Southeast,region:Southeast,categories:sandwiches,region:Northeast,region:Northeast,region:Northeast,region:Southeast,region:Southeast,region:Southeast,region:Northeast
WtZyXabdl1bP1XJ7vQRG-A,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Northeast,categories:coffeeroasteries,region:Central,categories:coffeeroasteries,region:Central,region:Central,region:Northeast,categories:coffeeroasteries,region:Northeast,region:Northeast,region:Northeast,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Northeast
WwtoDN5mIBGo0-mYnzq_pw,region:Southeast,region:Southeast,region:Southeast,categories:themedcafes,region:Southeast,categories:sandwiches,region:Southeast,price:price$$$$,price:price$$$$,categories:sandwiches,region:Southeast,price:price$$$$,price:price$$$$,price:price$$$$,region:Southeast,categories:sandwiches,region:Southeast,categories:themedcafes,categories:themedcafes,categories:sandwiches
X-dEv3zNKXms9udkuiVcbw,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries,categories:bakeries,categories:coffeeroasteries,price:price$$$$,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,price:price$$$$
X8iuTWYz3zToT4RWa7aBUQ,region:Southeast,price:price$$$$,price:price$$$$,region:Southeast,categories:bakeries,categories:bakeries,price:price$$$$,region:Southeast,region:Southeast,categories:sandwiches,region:Southeast,price:price$$$$,region:Southeast,categories:bakeries,region:Southeast,categories:bakeries,price:price$$$$,price:price$$$$,categories:sandwiches,price:price$$$$
XVP0dQV-BsXKzp2KN214dg,region:Northeast,region:Northeast,region:Central,categories:juicebars,region:Southeast,categories:sandwiches,categories:sandwiches,region:Northeast,region:Central,region:Southeast,region:Southeast,categories:sandwiches,categories:sandwiches,region:Northeast,categories:juicebars,categories:sandwiches,region:Southeast,categories:juicebars,region:Southeast,region:Northeast
Xd8dPasNWNiy28rtqksD-g,categories:bakeries,categories:coffeeroasteries,categories:bakeries,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Central,categories:coffeeroasteries,categories:bakeries,region:Central,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries
Xij-B5G19fXDZ9uYGPZAqg,categories:bakeries,categories:bakeries,categories:bakeries,region:Northeast,categories:bakeries,categories:bakeries,region:Southwest,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,region:Northeast,categories:bakeries,region:Northeast,categories:bakeries,categories:bakeries,categories:bakeries
Xs4wlPwWUCdQSqqFDG1b_A,categories:coffeeroasteries,region:Central,categories:coffeeroasteries,price:price$$$,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,price:price$$$,categories:coffeeroasteries,categories:coffeeroasteries,categories:sandwiches,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Northeast,categories:coffeeroasteries,categories:coffeeroasteries,region:Northeast,categories:coffeeroasteries,region:Northeast
Xwnf20FKuikiHcSpcEbpKQ,region:Central,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Northeast,categories:coffeeroasteries,region:Northeast,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Northeast,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries
Y4pO9yZociD96rtJ5vRyDw,price:price$$$,categories:sandwiches,price:price$$$,categories:sandwiches,region:Central,price:price$$$,price:price$$$,categories:juicebars,categories:juicebars,categories:sandwiches,categories:sandwiches,categories:sandwiches,categories:juicebars,categories:juicebars,price:price$$$,price:price$$$,price:price$$$,categories:juicebars,categories:juicebars,price:price$$$
YJyVBqo9enL7XnzMnAkv_A,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,categories:icecream,categories:bakeries,categories:bakeries,categories:icecream,categories:bakeries,categories:bakeries,categories:bakeries,price:price$$$,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries,categories:bakeries,categories:coffeeroasteries,price:price$$$
YQ6MAHSW4jTAzGRUvio1yA,region:Northeast,price:price$,region:Northeast,categories:juicebars,region:Northeast,categories:juicebars,region:Northeast,categories:juicebars,region:Northeast,region:Northeast,categories:sandwiches,price:price$,price:price$,categories:juicebars,region:Northeast,categories:juicebars,price:price$,categories:sandwiches,categories:desserts,categories:juicebars
YSPpLYLxIqc_us_VvYybcw,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Central,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Central,categories:coffeeroasteries,categories:coffeeroasteries,region:Central,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries
YcrMVDIHgJcy6PPESX4kEQ,region:Southeast,categories:sandwiches,categories:bakeries,price:price$$$$,price:price$$$$,categories:bakeries,categories:sandwiches,categories:sandwiches,region:Southeast,categories:bakeries,categories:sandwiches,categories:sandwiches,price:price$$$$,categories:bakeries,price:price$$$$,categories:bakeries,price:price$$$$,region:Southeast,categories:sandwiches,categories:sandwiches
Yg2LljgPuW2yjWJrY6p4ow,categories:themedcafes,region:Central,region:Northeast,region:Northeast,categories:juicebars,categories:breakfast_brunch,categories:juicebars,categories:juicebars,categories:themedcafes,categories:themedcafes,categories:themedcafes,categories:juicebars,categories:juicebars,categories:themedcafes,categories:juicebars,categories:breakfast_brunch,categories:juicebars,categories:juicebars,categories:themedcafes,categories:themedcafes
YgIQamlfZBHoeCjANSUdxQ,categories:juicebars,region:Central,region:Southeast,categories:sandwiches,region:Central,categories:sandwiches,categories:sandwiches,categories:sandwiches,region:Central,categories:juicebars,region:Southeast,region:Southeast,region:Central,region:Southeast,categories:sandwiches,categories:sandwiches,region:Southeast,region:Southeast,region:Southeast,region:Southeast
YwxjrOYe1X5bJxWtmiENQQ,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:coffeeroasteries,region:Northeast,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries,categories:bakeries,categories:coffeeroasteries,categories:bakeries,categories:bakeries,region:Central,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries
YziRZOh5MrqN5b84dQ9AIQ,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Southeast,categories:coffeeroasteries,categories:coffeeroasteries,region:Southeast,categories:coffeeroasteries,categories:coffeeroasteries,region:Southeast,categories:coffeeroasteries,region:Southeast,categories:coffeeroasteries,categories:themedcafes,categories:coffeeroasteries,region:Southeast,categories:coffeeroasteries,categories:cafes,categories:coffeeroasteries,region:Southeast
Z88N6qly3Dp5C06XbZ9IMQ,region:Northeast,region:Central,categories:coffeeroasteries,categories:coffeeroasteries,region:Northeast,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Northeast,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:sandwiches,categories:coffeeroasteries,categories:coffeeroasteries,categories:breakfast_brunch,categories:sandwiches,categories:coffeeroasteries,categories:coffeeroasteries
Z9z67ChosXkTjjNAtFmN7w,categories:bakeries,categories:bakeries,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,categories:bakeries,price:price$$$$,categories:bakeries,categories:coffeeroasteries,price:price$$$$,categories:bakeries,price:price$$$$,categories:coffeeroasteries,categories:bakeries,categories:bakeries,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries
ZAYfrgxW2F4WMNIqwrKIIQ,region:Southeast,categories:juicebars,region:Central,categories:sandwiches,categories:sandwiches,region:Southeast,categories:sandwiches,categories:sandwiches,region:Southeast,categories:sandwiches,region:Southeast,categories:sandwiches,categories:sandwiches,categories:juicebars,region:Central,price:price$,categories:sandwiches,categories:sandwiches,categories:juicebars,price:price$
ZNyfGsIwsedPlpjmoaq3Eg,categories:bakeries,categories:bakeries,region:Southwest,categories:bakeries,categories:bakeries,region:Southwest,categories:bakeries,categories:bakeries,price:price$$$$,categories:bakeries,price:price$$$$,categories:bakeries,price:price$$$$,price:price$$$,categories:bakeries,categories:themedcafes,categories:bakeries,price:price$$$$,categories:themedcafes,categories:themedcafes
Zcxy3NByrQwk8VgrwpqrzQ,categories:coffeeroasteries,region:Southeast,categories:coffeeroasteries,price:price$$$$,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:sandwiches,categories:bakeries,price:price$$$$,region:Southeast,categories:bakeries,categories:bakeries,categories:coffeeroasteries,region:Southeast,categories:coffeeroasteries,price:price$$$$,categories:coffeeroasteries,price:price$$$$,categories:coffeeroasteries
ZiO2Wr41kZ4Vz64aheBFPQ,price:price$,region:Central,categories:sandwiches,price:price$$$,region:Central,categories:sandwiches,categories:sandwiches,price:price$,price:price$$$,categories:sandwiches,price:price$$$,price:price$$$,price:price$$$,price:price$$$,region:Central,categories:sandwiches,region:Central,categories:sandwiches,price:price$$$,categories:sandwiches
ZmZk86ubu7Kt7HZ5Gn_8xw,region:Southeast,price:price$$$$,categories:bakeries,categories:bakeries,categories:bakeries,price:price$$$$,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,region:Northeast,categories:bakeries,region:Northeast,categories:bakeries,price:price$$$$,price:price$$$$,categories:bakeries,categories:bars,categories:bakeries,price:price$$$$
ZoYVSk3hhn1NRYM2RbERGg,region:Northeast,categories:themedcafes,price:price$$,region:Northeast,categories:bars,region:Northeast,region:Northeast,region:Northeast,categories:themedcafes,region:Northeast,categories:desserts,categories:themedcafes,categories:bars,categories:themedcafes,categories:bars,categories:themedcafes,region:Northeast,categories:themedcafes,categories:themedcafes,region:Northeast
Zp_Vg_UVA9Mcd2WSTXC9hg,region:Northeast,region:Northeast,region:Central,region:Northeast,categories:sandwiches,region:Northeast,categories:sandwiches,categories:sandwiches,categories:juicebars,region:Northeast,region:Northeast,categories:sandwiches,region:Northeast,region:Northeast,categories:juicebars,categories:juicebars,region:Northeast,region:Central,categories:sandwiches,categories:juicebars
_-ZsOb-U0Z8I9BthrVoFIA,categories:themedcafes,categories:themedcafes,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Southwest,categories:coffeeroasteries,region:Southwest,categories:coffeeroasteries,region:Northwest,categories:breakfast_brunch,categories:themedcafes,categories:breakfast_brunch,region:Northwest,region:Southwest,categories:themedcafes,region:Northwest,categories:coffeeroasteries,categories:themedcafes,region:Northwest
_6zTmwRscQUpbyo8etB0nQ,price:price$$$$,price:price$$$$,categories:sandwiches,categories:bakeries,price:price$$$$,categories:bakeries,categories:bakeries,price:price$$$$,categories:sandwiches,categories:bakeries,price:price$$$$,categories:bakeries,categories:sandwiches,price:price$$$$,categories:bakeries,categories:bakeries,price:price$,price:price$$$$,categories:bakeries,categories:sandwiches
_9OApqCkVLiYc_B-ShSi-Q,region:Southeast,region:Southeast,categories:cafes,categories:cafes,categories:themedcafes,categories:cafes,region:Southeast,categories:cafes,region:Southeast,categories:themedcafes,categories:themedcafes,region:Southeast,region:Southeast,categories:cafes,region:Southeast,region:Southeast,region:Southeast,region:Southeast,region:Southeast,region:Southeast
_DDTeIubkh7QcgMQgcVn6A,categories:themedcafes,region:Southeast,categories:themedcafes,categories:themedcafes,categories:themedcafes,region:Southeast,price:price$$,region:Southeast,region:Southeast,region:Southeast,categories:themedcafes,region:Southeast,region:Southeast,categories:themedcafes,categories:themedcafes,region:Southeast,categories:themedcafes,categories:themedcafes,region:Southeast,categories:themedcafes
__Ksf1CCgaKdS3Gi5f6PcQ,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Central,region:Central,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:bakeries,region:Central,categories:bakeries,price:price$$$$,categories:coffeeroasteries
_g9zTyHT5Z-1_b-oWhrP3g,categories:bakeries,price:price$$,categories:bakeries,categories:bars,categories:bakeries,categories:bars,categories:bakeries,price:price$$,region:Northeast,region:Northeast,categories:bakeries,region:Northeast,region:Northwest,categories:bars,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries,categories:bakeries
_gyBH_pVycVOnjikFVXuBQ,categories:bakeries,categories:bakeries,price:price$$$$,categories:bakeries,region:Southeast,region:Southeast,price:price$$$$,price:price$$$$,categories:bakeries,price:price$$$$,categories:themedcafes,categories:bakeries,categories:bakeries,region:Southeast,categories:bakeries,price:price$$$$,price:price$$$$,categories:bakeries,categories:bakeries,region:Southeast
_o0_ZA3wgZsXC4eGZ21dLQ,region:Northwest,region:Southwest,categories:bakeries,region:Northwest,categories:icecream,categories:bakeries,categories:bakeries,categories:icecream,region:Northwest,price:price$$$,categories:icecream,price:price$$$,categories:icecream,categories:bakeries,categories:bakeries,region:Northwest,region:Southwest,categories:bakeries,region:Northwest,region:Southwest
_uwuKDqYXnTM2qrpcs3P2w,region:Southeast,price:price$$$$,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:sandwiches,categories:coffeeroasteries,categories:coffeeroasteries,categories:sandwiches,price:price$$$$,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Southeast,categories:sandwiches,price:price$$$$,categories:coffeeroasteries,categories:coffeeroasteries
a0VARjOrjhffnICy4NNCrA,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Northwest,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,categories:coffeeroasteries,region:Northwest,categories:coffeeroasteries,categories:bakeries,categories:coffeeroasteries,categories:icecream,categories:coffeeroasteries,categories:coffeeroasteries,categories:icecream,region:Northwest,categories:bakeries,categories:coffeeroasteries,categories:bakeries
